"","AddressCodeID","HouseNumber","StreetDorm","City","AddressNote","Latitude","Longitude","address"
"1872",NA,NA,NA,NA,NA,42.265527,-83.718586,"2107 S. Washtenaw"
"1873",NA,NA,NA,NA,NA,42.270834,-83.738126,"915 Oakland Ave."
"1874",NA,NA,NA,NA,NA,42.28874,-83.748578,"105 Summit St."
"1875",NA,NA,NA,NA,NA,42.278653,-83.731407,"5509 Stockwell Hall"
"1876",NA,NA,NA,NA,NA,42.26734,-83.721549,"2107 Washtenaw Ave."
"1877",NA,NA,NA,NA,NA,42.252053,-83.749649,"1700 Main St."
"1878",NA,NA,NA,NA,NA,42.285222,-83.744489,"516 Detroit St."
"1879",NA,NA,NA,NA,NA,42.275797,-83.723701,"1917 Geddes Ave."
"1880",NA,NA,NA,NA,NA,42.280282,-83.747555,"122 E. Washington St."
"1881",NA,NA,NA,NA,NA,42.290752,-83.735568,"1210 Broadway St."
"1882",NA,NA,NA,NA,NA,42.284971,-83.746096,"501 5th Ave."
"1883",NA,NA,NA,NA,NA,42.27005,-83.735434,"1102 Oakland Ave."
"1884",NA,NA,NA,NA,NA,42.271206,-83.742059,"525 Benjamin St."
"1885",NA,NA,NA,NA,NA,42.283584,-83.736125,"1027 E. Catherine St."
"1886",NA,NA,NA,NA,NA,42.270711,-83.736918,"119 Park Terrace"
"1887",NA,NA,NA,NA,NA,42.274373,-83.741867,"604 E. Madison"
"1888",NA,NA,NA,NA,NA,42.281915,-83.734505,"301 14th St."
"1889",NA,NA,NA,NA,NA,42.284873,-83.745676,"504 N. 5th St."
"1890",NA,NA,NA,NA,NA,42.264886,-83.736116,"942 Woodlawn Ave."
"1891",NA,NA,NA,NA,NA,42.272074,-83.735725,"549 E. University Ave."
"1892",NA,NA,NA,NA,NA,42.265358,-83.736271,"929 Woodlaw Ave."
"1893",NA,NA,NA,NA,NA,42.2782,-83.731285,"402 Observatory St."
"1894",NA,NA,NA,NA,NA,42.264881,-83.736251,"934 Woodlawn Ave."
"1895",NA,NA,NA,NA,NA,42.18855,-83.738856,"1335 State St."
"1896",NA,NA,NA,NA,NA,42.2852,-83.747049,"519 N. 4th Ave."
"1897",NA,NA,NA,NA,NA,42.281231,-83.740905,"4 N. State St."
"1898",NA,NA,NA,NA,NA,42.278236,-83.732748,"3 Volland"
"1899",NA,NA,NA,NA,NA,42.284887,-83.747879,"37 E. Kingsley St."
"1900",NA,NA,NA,NA,NA,42.271691,-83.748131,"114 Hill St."
"1901",NA,NA,NA,NA,NA,42.27105,-83.746358,"1021 S. Greene St."
"1902",NA,NA,NA,NA,NA,42.271183,-83.747884,"816 Greene St."
"1903",NA,NA,NA,NA,NA,42.285971,-83.747379,"617 N. 4th Ave."
"1904",NA,NA,NA,NA,NA,42.286711,-83.740134,"714 Fuller St."
"1905",NA,NA,NA,NA,NA,42.272538,-83.743024,"520 Packard St."
"1906",NA,NA,NA,NA,NA,42.278734,-83.743479,"320 Thompson St."
"1907",NA,NA,NA,NA,NA,42.270642,-83.74148,"913 Mary St."
"1908",NA,NA,NA,NA,NA,42.27797,-83.747459,"Corner of 4th and williams"
"1909",NA,NA,NA,NA,NA,42.264877,-83.736399,"930 Woodlawn Ave."
"1910",NA,NA,NA,NA,NA,42.27965,-83.7312,"212 14th St."
"1911",NA,NA,NA,NA,NA,42.278649,-83.743477,"324 Thompson St."
"1912",NA,NA,NA,NA,NA,42.265325,-83.737286,"915 Woodlawn Ave."
"1913",NA,NA,NA,NA,NA,42.285354,-83.745686,"514 N. 5th Ave."
"1914",NA,NA,NA,NA,NA,42.271812,-83.746487,"5th Ave. and Hill St."
"1915",NA,NA,NA,NA,NA,42.271469,-83.747516,"915 Green St."
"1916",NA,NA,NA,NA,NA,42.188576,-83.738843,"1011 S. State St."
"1917",NA,NA,NA,NA,NA,42.286354,-83.744482,"326 Beakes Ave."
"1918",NA,NA,NA,NA,NA,42.270129,-83.747566,"910 Green St."
"1919",NA,NA,NA,NA,NA,42.286629,-83.74598,"613 N. 5th Ave."
"1920",NA,NA,NA,NA,NA,42.274673,-83.725237,"603 Oxford Rd."
"1921",NA,NA,NA,NA,NA,42.277964,-83.748952,"44 William St."
"1922",NA,NA,NA,NA,NA,42.285134,-83.747053,"504 N. 4th Ave."
"1923",NA,NA,NA,NA,NA,42.279531,-83.737739,"227 S. Ingalls St."
"1924",NA,NA,NA,NA,NA,42.270476,-83.737295,"1017 Oakland Ave."
"1925",NA,NA,NA,NA,NA,42.285249,-83.739353,"809 Kingsley St."
"1926",NA,NA,NA,NA,NA,42.275825,-83.723308,"1923 Geddes Ave."
"1927",NA,NA,NA,NA,NA,42.282015,-83.734084,"1126 E. Ann St."
"1928",NA,NA,NA,NA,NA,42.276005,-83.721594,"3 Harvard Place"
"1929",NA,NA,NA,NA,NA,42.298877,-83.716202,"Northwoods"
"1930",NA,NA,NA,NA,NA,42.285011,-83.743358,"407 E. Kingsley St."
"1931",NA,NA,NA,NA,NA,42.28772,-83.746037,"718 N 4 Ave."
"1932",NA,NA,NA,NA,NA,42.27919,-83.737522,"236 S 12th Ann Arbor Sigma Chi"
"1933",NA,NA,NA,NA,NA,42.282532,-83.735369,"218 Glen Ave."
"1934",NA,NA,NA,NA,NA,42.273927,-83.742843,"508 E. Madison St."
"1935",NA,NA,NA,NA,NA,42.285681,-83.738018,"914 Fuller St."
"1936",NA,NA,NA,NA,NA,42.275758,-83.743176,"544 Thompson St."
"1937",NA,NA,NA,NA,NA,42.285574,-83.745519,"520 N. 5th Ave."
"1938",NA,NA,NA,NA,NA,42.270981,-83.747811,"828 Green St."
"1939",NA,NA,NA,NA,NA,42.280454,-83.739394,"101 S. Thayer St."
"1940",NA,NA,NA,NA,NA,42.281439,-83.748862,"30 Huron St."
"1941",NA,NA,NA,NA,NA,42.287026,-83.747107,"645 N. 4th St."
"1942",NA,NA,NA,NA,NA,42.28794,-83.746656,"120 E. Summit St."
"1943",NA,NA,NA,NA,NA,42.294661,-83.719167,"1738 Murfin Ave."
"1944",NA,NA,NA,NA,NA,42.268637,-83.729832,"1102 Lincoln St."
"1945",NA,NA,NA,NA,NA,42.278875,-83.739582,"613 S. Thayer St."
"1946",NA,NA,NA,NA,NA,42.285908,-83.74554,"530 N. 5th Ave."
"1947",NA,NA,NA,NA,NA,42.278684,-83.731374,"2027 Stockwell"
"1948",NA,NA,NA,NA,NA,42.279718,-83.741337,"212 State St."
"1949",NA,NA,NA,NA,NA,42.288186,-83.735437,"1025 Wall St."
"1950",NA,NA,NA,NA,NA,42.267732,-83.725795,"1082 Ferdon Rd."
"1951",NA,NA,NA,NA,NA,42.281915,-83.734505,"301 S. 14th St."
"1952",NA,NA,NA,NA,NA,42.274407,-83.741273,"556 S. State St."
"1953",NA,NA,NA,NA,NA,42.282142,-83.743246,"126 N. Division St."
"1954",NA,NA,NA,NA,NA,42.274111,-83.73821,"731 Tappan St."
"1955",NA,NA,NA,NA,NA,42.274996,-83.739363,"Law Club"
"1956",NA,NA,NA,NA,NA,42.282818,-83.742575,"506 E. Catherine St."
"1957",NA,NA,NA,NA,NA,42.28493,-83.738108,"426 N Ingalls St."
"1958",NA,NA,NA,NA,NA,42.28319,-83.741668,"Catherine St."
"1959",NA,NA,NA,NA,NA,42.28058,-83.73689,"1220 E Washington"
"1960",NA,NA,NA,NA,NA,42.28749,-83.745938,"718 N. 4th Ave."
"1961",NA,NA,NA,NA,NA,42.266292,-83.739048,"1237 White St."
"1962",NA,NA,NA,NA,NA,42.270526,-83.737673,"1001 Oakland Ave."
"1963",NA,NA,NA,NA,NA,42.276367,-83.731939,"1325 Washtenaw Ave."
"1964",NA,NA,NA,NA,NA,42.264928,-83.734911,"1014 Woodlawn Ave."
"1965",NA,NA,NA,NA,NA,42.282585,-83.747668,"117 E. Ann St."
"1966",NA,NA,NA,NA,NA,42.286831,-83.744621,"333 Beakes St."
"1967",NA,NA,NA,NA,NA,42.273594,-83.672844,"40 Geddes Ave"
"1968",NA,NA,NA,NA,NA,42.272042,-83.747643,"131 Adams"
"1969",NA,NA,NA,NA,NA,42.268351,-83.747469,"809 Greene St."
"1970",NA,NA,NA,NA,NA,42.287988,-83.746781,"116 E. Summit St."
"1971",NA,NA,NA,NA,NA,42.267213,-83.732133,"1319 Wells St."
"1972",NA,NA,NA,NA,NA,42.279446,-83.739962,"224 S.Thayer St."
"1973",NA,NA,NA,NA,NA,42.285995,-83.755295,"625 Felch St."
"1974",NA,NA,NA,NA,NA,42.286919,-83.744484,"337 Beakes St."
"1975",NA,NA,NA,NA,NA,42.276481,-83.743914,"439 S. Division"
"1976",NA,NA,NA,NA,NA,42.273284,-83.750387,"622 S. Ashley"
"1977",NA,NA,NA,NA,NA,42.276055,-83.754774,"19 4th St."
"1978",NA,NA,NA,NA,NA,42.282504,-83.744397,"335 E. Ann St."
"1979",NA,NA,NA,NA,NA,42.276052,-83.751257,"21 Jefferson St."
"1980",NA,NA,NA,NA,NA,42.274111,-83.73821,"731 Tappan"
"1981",NA,NA,NA,NA,NA,42.296319,-83.734809,"AME Church"
"1982",NA,NA,NA,NA,NA,42.276829,-83.748751,"1 Packard St."
"1983",NA,NA,NA,NA,NA,42.281814,-83.738107,"114 N. Ingalls"
"1984",NA,NA,NA,NA,NA,42.273922,-83.744339,"28 S. Division"
"1985",NA,NA,NA,NA,NA,42.274515,-83.732777,"621 Forest Ave."
"1986",NA,NA,NA,NA,NA,42.282834,-83.736946,"1000 Catherine St."
"1987",NA,NA,NA,NA,NA,42.276357,-83.739342,"711 Haven"
"1988",NA,NA,NA,NA,NA,42.281836,-83.734581,"6 13th St."
"1989",NA,NA,NA,NA,NA,42.272628,-83.735741,"445 E. University Ave."
"1990",NA,NA,NA,NA,NA,42.272328,-83.702649,"Hickory St."
"1991",NA,NA,NA,NA,NA,42.274423,-83.741281,"612 E. Madison"
"1992",NA,NA,NA,NA,NA,42.280012,-83.731368,"208 Observatory"
"1993",NA,NA,NA,NA,NA,42.237776,-83.623122,"122 Hawkins St."
"1994",NA,NA,NA,NA,NA,42.283679,-83.7345,"1115 E. Catherine St."
"1995",NA,NA,NA,NA,NA,42.288534,-83.746982,"105 E. Summit"
"1996",NA,NA,NA,NA,NA,42.282353,-83.748291,"13 E. Ann St."
"1997",NA,NA,NA,NA,NA,42.281544,-83.747283,"47 S. 4th Ave."
"1998",NA,NA,NA,NA,NA,42.285214,-83.746782,"508 N. 4th Ave."
"1999",NA,NA,NA,NA,NA,42.285598,-83.741718,"548 Elizabeth St."
"2000",NA,NA,NA,NA,NA,42.281881,-83.740002,"119 N. Thayer"
"2001",NA,NA,NA,NA,NA,42.278276,-83.731135,"402 S. Observatory St."
"2002",NA,NA,NA,NA,NA,42.28667,-83.74676,"635 N. 4th St."
"2003",NA,NA,NA,NA,NA,42.282876,-83.733851,"212 14 St."
"2004",NA,NA,NA,NA,NA,42.286963,-83.746417,"646 N. 4th St."
"2005",NA,NA,NA,NA,NA,42.286948,-83.743611,"920 Detroit St."
"2006",NA,NA,NA,NA,NA,42.274186,-83.755426,"612 Madison"
"2007",NA,NA,NA,NA,NA,42.28749,-83.745938,"718 N. 4th"
"2008",NA,NA,NA,NA,NA,42.28102,-83.741133,"Corner of State and Huron"
"2009",NA,NA,NA,NA,NA,42.281624,-83.739442,"110 N. Thayer St."
"2010",NA,NA,NA,NA,NA,42.281597,-83.736808,"1007 E. Huron St."
"2011",NA,NA,NA,NA,NA,42.268618,-83.729875,"1104 Lincoln"
"2012",NA,NA,NA,NA,NA,42.277056,-83.749978,"33 Ashley St."
"2013",NA,NA,NA,NA,NA,42.285958,-83.746854,"611 N. 4th Ave."
"2014",NA,NA,NA,NA,NA,42.273027,-83.741031,"700 S. State St."
"2015",NA,NA,NA,NA,NA,42.282452,-83.733534,"206 Forest Ave."
"2016",NA,NA,NA,NA,NA,42.288269,-83.736171,"41 Wall St."
"2017",NA,NA,NA,NA,NA,42.270669,-83.74729,"821 Green St."
"2018",NA,NA,NA,NA,NA,42.269485,-83.747707,"146 Phillips St."
"2019",NA,NA,NA,NA,NA,42.282273,-83.734856,"1102 East Ann St."
"2020",NA,NA,NA,NA,NA,42.277972,-83.748691,"44 East Williams"
"2021",NA,NA,NA,NA,NA,42.282569,-83.745786,"204 N. 5th Ave"
"2022",NA,NA,NA,NA,NA,42.269731,-83.747599,"916 Green St."
